,text,name,Unnamed: 0,index
2,"Lalbagh Botanical Garden, Cubbon Park, Bangalore Palace, ISKCON Temple, Vidhana Soudha, Tipu Sultan's Summer Palace, Bannerghatta National Park, Wonderla Amusement Park, UB City, Phoenix Marketcity, Orion Mall, Commercial Street, Brigade Road, M.G. Road, Mantri Square, Garuda Mall, Inorbit Mall, Gopalan Mall, Royal Meenakshi Mall, The Forum, PVR Cinemas, Innovative Film City, Chunchi Falls, Nandi Hills, Rangoli Metro Art Center, Bangalore Fort, St. Mary's Basilica, Jawaharlal Nehru Planetarium, National Gallery of Modern Art, Visvesvaraya Industrial and Technological Museum, Karnataka Chitrakala Parishath, HAL Aerospace Museum, Indian Music Experience, Museum of Folk and Tribal Art, Venkatappa Art Gallery, Art Houz, Gallery Sumukha, Tasveer, Mahua Art Gallery, Gallery Third Eye, Crimson Art Gallery, Apparao Galleries, Artflute, Sublime Galleria, Galleryske ","['Lalbagh Botanical Garden', 'Cubbon Park', 'Bangalore Palace', 'ISKCON Temple', 'Vidhana Soudha', ""Tipu Sultan's Summer Palace"", 'Bannerghatta National Park', 'Wonderla Amusement Park', 'UB City', 'Phoenix Marketcity', 'Orion Mall', 'Commercial Street', 'Brigade Road', 'M.G. Road', 'Mantri Square', 'Garuda Mall', 'Inorbit Mall', 'Gopalan Mall', 'Royal Meenakshi Mall', 'The Forum', 'PVR Cinemas', 'Innovative Film City', 'Chunchi Falls', 'Nandi Hills', 'Rangoli Metro Art Center', 'Bangalore Fort', ""St. Mary's Basilica"", 'Jawaharlal Nehru Planetarium', 'National Gallery of Modern Art', 'Visvesvaraya Industrial and Technological Museum', 'Karnataka Chitrakala Parishath', 'HAL Aerospace Museum', 'Indian Music Experience', 'Museum of Folk and Tribal Art', 'Venkatappa Art Gallery', 'Art Houz', 'Gallery Sumukha', 'Tasveer', 'Mahua Art Gallery', 'Gallery Third Eye', 'Crimson Art Gallery', 'Apparao Galleries', 'Artflute', 'Sublime Galleria', 'Galleryske']",2.0,2.0
3,"Eiffel Tower, Louvre Museum, Notre-Dame Cathedral, Arc de Triomphe, Palace of Versailles, Champs-Élysées, Musée d'Orsay, Sainte-Chapelle, Centre Georges Pompidou, Panthéon, Luxembourg Gardens, Catacombs of Paris, Musée Rodin, Place de la Concorde, Opéra Garnier, Musée de l'Orangerie, Les Invalides, Sacré-Cœur Basilica, Musée Picasso, Jardin des Tuileries, Place des Vosges, Musée de l'Armée, Pont Neuf, Île de la Cité, Musée Carnavalet, Grand Palais, Petit Palais, Musée National d'Art Moderne, Musée du quai Branly - Jacques Chirac.

 ","['Eiffel Tower', 'Louvre Museum', 'Notre-Dame Cathedral', 'Arc de Triomphe', 'Palace of Versailles', 'Champs-Élysées', ""Musée d'Orsay"", 'Sainte-Chapelle', 'Centre Georges Pompidou', 'Panthéon', 'Luxembourg Gardens', 'Catacombs of Paris', 'Musée Rodin', 'Place de la Concorde', 'Opéra Garnier', ""Musée de l'Orangerie"", 'Les Invalides', 'Sacré-Cœur Basilica', 'Musée Picasso', 'Jardin des Tuileries', 'Place des Vosges', ""Musée de l'Armée"", 'Pont Neuf', 'Île de la Cité', 'Musée Carnavalet', 'Grand Palais', 'Petit Palais', ""Musée National d'Art Moderne"", 'Musée du quai Branly - Jacques Chirac']",3.0,3.0
4,"Le Louis XV - Alain Ducasse à l'Hôtel de Paris
Blue Bay
La Marée
Le Grill
Yoshi
La Trattoria




Chaitali
give me list of restaurants in monaco seperated by comma and then a python list containing all the places mentioned in list
Sure, here's a list of 30 restaurants in Monaco separated by comma and a Python list containing all the names:

Le Louis XV - Alain Ducasse à l'Hôtel de Paris, La Salle Empire
Blue Bay
Rampoldi
Joël Robuchon Monte-Carlo
Buddha-Bar Monte-Carlo
Le Grill
Le Vistamar
La Marée
Le Train Bleu
La Trattoria
Il Terrazzino
Cipriani Monte Carlo
Maya Bay
L'Argentin Monte Carlo
L'Hirondelle
Le Bistroquet
Beefbar Monaco
Quai des Artistes
Twiga Monte Carlo
Avenue 31
Yoshi
La Piazza
Sass Café
La Salière
Song Qi
La Table de Marcel
La Vigie Lounge & Restaurant
Elsa
Café de Paris Monte-Carlo
La Coupole ","[""Le Louis XV - Alain Ducasse à l'Hôtel de Paris, La Salle Empire"", 'Blue Bay', 'Rampoldi', 'Joël Robuchon Monte-Carlo', 'Buddha-Bar Monte-Carlo', 'Le Grill', 'Le Vistamar', 'La Marée', 'Le Train Bleu', 'La Trattoria', 'Il Terrazzino', 'Cipriani Monte Carlo', 'Maya Bay', ""L'Argentin Monte Carlo"", ""L'Hirondelle"", 'Le Bistroquet', 'Beefbar Monaco', 'Quai des Artistes', 'Twiga Monte Carlo', 'Avenue 31', 'Yoshi', 'La Piazza', 'Sass Café', 'La Salière', 'Song Qi', 'La Table de Marcel', 'La Vigie Lounge & Restaurant', 'Elsa', 'Café de Paris Monte-Carlo', 'La Coupole']",4.0,4.0
5,"Versailles Palace, Château de Chambord, Palace of Fontainebleau, Palace of Versailles, Château de Chenonceau, Château de Vaux-le-Vicomte, Palace of Tau, Palace of Versailles, Château de Chantilly, Château de Blois, Palais Garnier, Château de Compiègne, Château de Pierrefonds, Palace of Versailles, Château de Fontainebleau, Palace of Versailles, Château de Maisons-Laffitte, Palais de l'Élysée, Château de Saint-Germain-en-Laye, Château de Vincennes","['Versailles Palace', 'Château de Chambord', 'Palace of Fontainebleau', 'Palace of Versailles', 'Château de Chenonceau', 'Château de Vaux-le-Vicomte', 'Palace of Tau', 'Palace of Versailles', 'Château de Chantilly', 'Château de Blois', 'Palais Garnier', 'Château de Compiègne', 'Château de Pierrefonds', 'Palace of Versailles', 'Château de Fontainebleau', 'Palace of Versailles', 'Château de Maisons-Laffitte', ""Palais de l'Élysée"", 'Château de Saint-Germain-en-Laye', 'Château de Vincennes']",5.0,5.0
6,"Amer Fort, Chittorgarh Fort, Mehrangarh Fort, Gwalior Fort, Jaisalmer Fort, Red Fort, Agra Fort, Golconda Fort, Bidar Fort, Kangra Fort, Kumbhalgarh Fort, Raigad Fort, Murud-Janjira Fort, Sindhudurg Fort, Rajmachi Fort, Bekal Fort, Gingee Fort, Kalinjar Fort, Ranthambore Fort, Taragarh Fort, Gagron Fort, Bhangarh Fort, Orchha Fort, Devagiri Fort, Daulatabad Fort, Panhala Fort, Shivneri Fort, Golkonda Fort, Jhansi Fort, Vellore Fort","['Amer Fort', 'Chittorgarh Fort', 'Mehrangarh Fort', 'Gwalior Fort', 'Jaisalmer Fort', 'Red Fort', 'Agra Fort', 'Golconda Fort', 'Bidar Fort', 'Kangra Fort', 'Kumbhalgarh Fort', 'Raigad Fort', 'Murud-Janjira Fort', 'Sindhudurg Fort', 'Rajmachi Fort', 'Bekal Fort', 'Gingee Fort', 'Kalinjar Fort', 'Ranthambore Fort', 'Taragarh Fort', 'Gagron Fort', 'Bhangarh Fort', 'Orchha Fort', 'Devagiri Fort', 'Daulatabad Fort', 'Panhala Fort', 'Shivneri Fort', 'Golkonda Fort', 'Jhansi Fort', 'Vellore Fort']",6.0,6.0
7,"30 tourist places in Bangalore: Lalbagh Botanical Garden, Cubbon Park, Bangalore Palace, Tipu Sultan's Summer Palace, Bannerghatta National Park, ISKCON Temple Bangalore, Ulsoor Lake, Vidhana Soudha, Bull Temple, St. Mary's Basilica, Wonderla Amusement Park, Visvesvaraya Industrial and Technological Museum, Jawaharlal Nehru Planetarium, Nandi Hills, Chunchi Falls, Innovative Film City, Gavi Gangadhareshwara Temple, Freedom Park, Sankey Tank, Orion Mall, Commercial Street, Brigade Road, UB City, Garuda Mall, Mantri Square, Phoenix Marketcity, The Forum Mall, Inorbit Mall, Esteem Mall, and Forum Shantiniketan Mall. ","['Lalbagh Botanical Garden', 'Cubbon Park', 'Bangalore Palace', ""Tipu Sultan's Summer Palace"", 'Bannerghatta National Park', 'ISKCON Temple Bangalore', 'Ulsoor Lake', 'Vidhana Soudha', 'Bull Temple', ""St. Mary's Basilica"", 'Wonderla Amusement Park', 'Visvesvaraya Industrial and Technological Museum', 'Jawaharlal Nehru Planetarium', 'Nandi Hills', 'Chunchi Falls', 'Innovative Film City', 'Gavi Gangadhareshwara Temple', 'Freedom Park', 'Sankey Tank', 'Orion Mall', 'Commercial Street', 'Brigade Road', 'UB City', 'Garuda Mall', 'Mantri Square', 'Phoenix Marketcity', 'The Forum Mall', 'Inorbit Mall', 'Esteem Mall', 'Forum Shantiniketan Mall']",7.0,7.0
8,"The Ridge, Mall Road, Kufri, Jakhoo Hill, Shimla State Museum, Christ Church, Tara Devi Temple, Summer Hill, Indian Institute of Advanced Study, Annandale, Chadwick Falls, Narkanda, Mashobra, Tattapani, Chail, Shaily Peak, Fagu, Lakkar Bazaar, Green Valley, Himalayan Bird Park, Jakhu Temple, Mahasu Peak, Wildflower Hall, Kamna Devi Temple, Viceregal Lodge, Sankat Mochan Temple, Shimla Water Catchment Sanctuary, The Shimla Reserve Forest Sanctuary, Kali Bari Temple, Gurkha Gate, and Shimla Glen. ","['The Ridge', 'Mall Road', 'Kufri', 'Jakhoo Hill', 'Shimla State Museum', 'Christ Church', 'Tara Devi Temple', 'Summer Hill', 'Indian Institute of Advanced Study', 'Annandale', 'Chadwick Falls', 'Narkanda', 'Mashobra', 'Tattapani', 'Chail', 'Shaily Peak', 'Fagu', 'Lakkar Bazaar', 'Green Valley', 'Himalayan Bird Park', 'Jakhu Temple', 'Mahasu Peak', 'Wildflower Hall', 'Kamna Devi Temple', 'Viceregal Lodge', 'Sankat Mochan Temple', 'Shimla Water Catchment Sanctuary', 'The Shimla Reserve Forest Sanctuary', 'Kali Bari Temple', 'Gurkha Gate', 'Shimla Glen']",8.0,8.0
9,"30 places in Manali: Hadimba Temple, Manu Temple, Solang Valley, Rohtang Pass, Jogini Waterfall, Vashisht Temple, Beas River, Old Manali, Club House, Van Vihar National Park, Tibetan Monastery, Nehru Kund, Arjun Gufa, Kothi, Gulaba, Manali Wildlife Sanctuary, Bhrigu Lake, Chandrakhani Pass, Kullu, Great Himalayan National Park, Rahala Falls, Manalsu Nala, Hampta Pass, Malana, Naggar Castle, Jana Waterfall, Manali Bazaar, Gadhan Thekchhokling Gompa Monastery, and Gauri Shankar Temple. ","['Hadimba Temple', 'Manu Temple', 'Solang Valley', 'Rohtang Pass', 'Jogini Waterfall', 'Vashisht Temple', 'Beas River', 'Old Manali', 'Club House', 'Van Vihar National Park', 'Tibetan Monastery', 'Nehru Kund', 'Arjun Gufa', 'Kothi', 'Gulaba', 'Manali Wildlife Sanctuary', 'Bhrigu Lake', 'Chandrakhani Pass', 'Kullu', 'Great Himalayan National Park', 'Rahala Falls', 'Manalsu Nala', 'Hampta Pass', 'Malana', 'Naggar Castle', 'Jana Waterfall', 'Manali Bazaar', 'Gadhan Thekchhokling Gompa Monastery', 'Gauri Shankar Temple']",9.0,9.0
10,"30 places in Ahmedabad: Sabarmati Ashram, Sidi Saiyyed Mosque, Kankaria Lake, Adalaj Stepwell, Calico Museum of Textiles, Jama Masjid, Akshardham Temple, Bhadra Fort and Teen Darwaza, Swaminarayan Temple, Vastrapur Lake, Sarkhej Roza, ISKCON Temple, Law Garden, Manek Chowk, Gujarat Science City, Rani no Hajiro, Lalbhai Dalpatbhai Museum, Shree Camp Hanuman Mandir, Nal Sarovar Bird Sanctuary, Rani Roopmati Mosque, Science Museum, Sabarmati Riverfront, Auto World Vintage Car Museum, Thol Lake, Shaking Minarets, Hutheesing Jain Temple, Sardar Patel Stadium, Vaishnodevi Temple, Sardar Patel National Memorial, and Sidi Bashir Mosque. ","['Sabarmati Ashram', 'Sidi Saiyyed Mosque', 'Kankaria Lake', 'Adalaj Stepwell', 'Calico Museum of Textiles', 'Jama Masjid', 'Akshardham Temple', 'Bhadra Fort and Teen Darwaza', 'Swaminarayan Temple', 'Vastrapur Lake', 'Sarkhej Roza', 'ISKCON Temple', 'Law Garden', 'Manek Chowk', 'Gujarat Science City', 'Rani no Hajiro', 'Lalbhai Dalpatbhai Museum', 'Shree Camp Hanuman Mandir', 'Nal Sarovar Bird Sanctuary', 'Rani Roopmati Mosque', 'Science Museum', 'Sabarmati Riverfront', 'Auto World Vintage Car Museum', 'Thol Lake', 'Shaking Minarets', 'Hutheesing Jain Temple', 'Sardar Patel Stadium', 'Vaishnodevi Temple', 'Sardar Patel National Memorial', 'Sidi Bashir Mosque']",10.0,10.0
11,"30 places in New York: Statue of Liberty, Empire State Building, Central Park, Times Square, Metropolitan Museum of Art, Brooklyn Bridge, One World Trade Center, American Museum of Natural History, Grand Central Terminal, High Line, Rockefeller Center, Broadway, 9/11 Memorial and Museum, Wall Street, Bryant Park, New York Public Library, Fifth Avenue, St. Patrick's Cathedral, Top of the Rock Observation Deck, Radio City Music Hall, Carnegie Hall, Madison Square Garden, Ellis Island, The Cloisters, The Guggenheim Museum, Chelsea Market, Intrepid Sea, Air & Space Museum, The Frick Collection, Coney Island, and The Whitney Museum of American Art. ","['Statue of Liberty', 'Empire State Building', 'Central Park', 'Times Square', 'Metropolitan Museum of Art', 'Brooklyn Bridge', 'One World Trade Center', 'American Museum of Natural History', 'Grand Central Terminal', 'High Line', 'Rockefeller Center', 'Broadway', '9/11 Memorial and Museum', 'Wall Street', 'Bryant Park', 'New York Public Library', 'Fifth Avenue', ""St. Patrick's Cathedral"", 'Top of the Rock Observation Deck', 'Radio City Music Hall', 'Carnegie Hall', 'Madison Square Garden', 'Ellis Island', 'The Cloisters', 'The Guggenheim Museum', 'Chelsea Market', 'Intrepid Sea, Air & Space Museum', 'The Frick Collection', 'Coney Island', 'The Whitney Museum of American Art']",11.0,11.0
12,"30 places in Las Vegas: The Strip, Bellagio Fountains, Bellagio Conservatory and Botanical Gardens, Mirage Volcano, Fremont Street Experience, High Roller Ferris Wheel, The Mob Museum, The Neon Museum, The Venetian, The Palazzo, MGM Grand, Luxor Las Vegas, New York-New York, The Cosmopolitan, Caesars Palace, The Wynn, The Encore, ARIA Resort and Casino, Mandalay Bay, Shark Reef Aquarium, The Stratosphere, The Hoover Dam, Red Rock Canyon National Conservation Area, Lake Mead National Recreation Area, The Smith Center for the Performing Arts, Pinball Hall of Fame, The Las Vegas Natural History Museum, Springs Preserve, The National Atomic Testing Museum, and The Little Church of the West.","['The Strip', 'Bellagio Fountains', 'Bellagio Conservatory and Botanical Gardens', 'Mirage Volcano', 'Fremont Street Experience', 'High Roller Ferris Wheel', 'The Mob Museum', 'The Neon Museum', 'The Venetian', 'The Palazzo', 'MGM Grand', 'Luxor Las Vegas', 'New York-New York', 'The Cosmopolitan', 'Caesars Palace', 'The Wynn', 'The Encore', 'ARIA Resort and Casino', 'Mandalay Bay', 'Shark Reef Aquarium', 'The Stratosphere', 'The Hoover Dam', 'Red Rock Canyon National Conservation Area', 'Lake Mead National Recreation Area', 'The Smith Center for the Performing Arts', 'Pinball Hall of Fame', 'The Las Vegas Natural History Museum', 'Springs Preserve', 'The National Atomic Testing Museum', 'The Little Church of the West']",12.0,12.0
13,"Hollywood Walk of Fame, Universal Studios Hollywood, Griffith Observatory, Getty Center, The Broad, Santa Monica Pier, Venice Beach, The Grove, Rodeo Drive, Sunset Strip, Beverly Hills, Los Angeles County Museum of Art (LACMA), Natural History Museum of Los Angeles County, California Science Center, Petersen Automotive Museum, Museum of Contemporary Art (MOCA), The Nethercutt Collection, The Autry Museum of the American West, The Hammer Museum, The Huntington Library, Art Museum, and Botanical Gardens, The Getty Villa, The Natural History Museum at La Brea Tar Pits, The Los Angeles Zoo and Botanical Gardens, Disneyland, Knott's Berry Farm, Six Flags Magic Mountain, The Ronald Reagan Presidential Library and Museum, The Queen Mary, and Catalina Island. ","['Hollywood Walk of Fame', 'Universal Studios Hollywood', 'Griffith Observatory', 'Getty Center', 'The Broad', 'Santa Monica Pier', 'Venice Beach', 'The Grove', 'Rodeo Drive', 'Sunset Strip', 'Beverly Hills', 'Los Angeles County Museum of Art (LACMA)', 'Natural History Museum of Los Angeles County', 'California Science Center', 'Petersen Automotive Museum', 'Museum of Contemporary Art (MOCA)', 'The Nethercutt Collection', 'The Autry Museum of the American West', 'The Hammer Museum', 'The Huntington Library, Art Museum, and Botanical Gardens', 'The Getty Villa', 'The Natural History Museum at La Brea Tar Pits', 'The Los Angeles Zoo and Botanical Gardens', 'Disneyland', ""Knott's Berry Farm"", 'Six Flags Magic Mountain', 'The Ronald Reagan Presidential Library and Museum', 'The Queen Mary', 'Catalina Island']",13.0,13.0
14,"El Matador State Beach, Zuma Beach, Malibu Lagoon State Beach, Point Dume State Beach and Preserve, Leo Carrillo State Park, Carbon Beach, Malibu Creek State Park, Adamson House and Malibu Lagoon Museum, Malibu Pier, Pepperdine University, Getty Villa, Solstice Canyon, Corral Canyon Park, Escondido Falls, Surfrider Beach, Malibu Bluffs Park, Malibu Country Mart, Legacy Park, Malibu Colony, Malibu Wine Safari, Malibu Hindu Temple, Malibu Creek State Park, Malibu Canyon State Park, Malibu Pier Fishing, Point Mugu State Park, Malibu Seafood Fresh Fish Market and Patio Cafe, Malibu Farm, Broad Beach, Saddle Peak Trail, and The Rosenthal Winery Tasting Room.","['El Matador State Beach', 'Zuma Beach', 'Malibu Lagoon State Beach', 'Point Dume State Beach and Preserve', 'Leo Carrillo State Park', 'Carbon Beach', 'Malibu Creek State Park', 'Adamson House and Malibu Lagoon Museum', 'Malibu Pier', 'Pepperdine University', 'Getty Villa', 'Solstice Canyon', 'Corral Canyon Park', 'Escondido Falls', 'Surfrider Beach', 'Malibu Bluffs Park', 'Malibu Country Mart', 'Legacy Park', 'Malibu Colony', 'Malibu Wine Safari', 'Malibu Hindu Temple', 'Malibu Creek State Park', 'Malibu Canyon State Park', 'Malibu Pier Fishing', 'Point Mugu State Park', 'Malibu Seafood Fresh Fish Market and Patio Cafe', 'Malibu Farm', 'Broad Beach', 'Saddle Peak Trail', 'The Rosenthal Winery Tasting Room']",14.0,14.0
15,"Palm Springs Aerial Tramway, Indian Canyons, Joshua Tree National Park, Palm Springs Art Museum, Moorten Botanical Garden and Cactarium, Palm Springs Air Museum, Elvis Honeymoon Hideaway, Tahquitz Canyon, Agua Caliente Indian Canyons, Coachella Valley Preserve, The Living Desert Zoo and Gardens, Palm Springs Walk of Stars, Indian Wells Tennis Garden, Palm Springs International Film Festival, Palm Springs VillageFest, Palm Springs Convention Center, Palm Springs Visitors Center, Ruth Hardy Park, Palm Canyon Drive, Sunnylands Center and Gardens, Spa Resort Casino, Palm Springs Air Tours, McCallum Theatre, Palm Springs Public Library, Palm Springs Historical Society, Village Green Heritage Center, The Palm Springs Follies, Palm Springs Stadium, and The Fabulous Palm Springs Follies. ","['Palm Springs Aerial Tramway', 'Indian Canyons', 'Joshua Tree National Park', 'Palm Springs Art Museum', 'Moorten Botanical Garden and Cactarium', 'Palm Springs Air Museum', 'Elvis Honeymoon Hideaway', 'Tahquitz Canyon', 'Agua Caliente Indian Canyons', 'Coachella Valley Preserve', 'The Living Desert Zoo and Gardens', 'Palm Springs Walk of Stars', 'Indian Wells Tennis Garden', 'Palm Springs International Film Festival', 'Palm Springs VillageFest', 'Palm Springs Convention Center', 'Palm Springs Visitors Center', 'Ruth Hardy Park', 'Palm Canyon Drive', 'Sunnylands Center and Gardens', 'Spa Resort Casino', 'Palm Springs Air Tours', 'McCallum Theatre', 'Palm Springs Public Library', 'Palm Springs Historical Society', 'Village Green Heritage Center', 'The Palm Springs Follies', 'Palm Springs Stadium', 'The Fabulous Palm Springs Follies']",15.0,15.0
16,"Sheikh Zayed Grand Mosque, Emirates Palace, Qasr Al Watan, Abu Dhabi Falcon Hospital, Abu Dhabi Corniche, Yas Island, Saadiyat Island, Louvre Abu Dhabi, Ferrari World Abu Dhabi, Warner Bros. World Abu Dhabi, Yas Waterworld, Marina Mall, The Galleria Al Maryah Island, Abu Dhabi Mall, World Trade Center Abu Dhabi, Khalifa Park, Abu Dhabi Heritage Village, Al Ain Zoo, Al Ain Oasis, Al Jahili Fort, Jebel Hafeet, Sheikh Zayed Palace Museum, Al Bateen Beach, Al Raha Beach, Al Hudayriat Island, Mangrove National Park, Umm Al Emarat Park, Yas Marina Circuit, Abu Dhabi Ice Rink, and Emirates National Auto Museum. ","['Sheikh Zayed Grand Mosque', 'Emirates Palace', 'Qasr Al Watan', 'Abu Dhabi Falcon Hospital', 'Abu Dhabi Corniche', 'Yas Island', 'Saadiyat Island', 'Louvre Abu Dhabi', 'Ferrari World Abu Dhabi', 'Warner Bros. World Abu Dhabi', 'Yas Waterworld', 'Marina Mall', 'The Galleria Al Maryah Island', 'Abu Dhabi Mall', 'World Trade Center Abu Dhabi', 'Khalifa Park', 'Abu Dhabi Heritage Village', 'Al Ain Zoo', 'Al Ain Oasis', 'Al Jahili Fort', 'Jebel Hafeet', 'Sheikh Zayed Palace Museum', 'Al Bateen Beach', 'Al Raha Beach', 'Al Hudayriat Island', 'Mangrove National Park', 'Umm Al Emarat Park', 'Yas Marina Circuit', 'Abu Dhabi Ice Rink', 'Emirates National Auto Museum']",16.0,16.0
17,"Museum of Islamic Art, Souq Waqif, The Pearl-Qatar, Katara Cultural Village, Villaggio Mall, Aspire Park, Al Zubarah Fort, Doha Corniche, Msheireb Museums, Qatar National Museum, Sheikh Faisal Bin Qassim Al Thani Museum, Al Koot Fort, Barzan Towers, Mathaf: Arab Museum of Modern Art, Al Wakra Museum, Al Jassasiya Carvings, Al Wajba Fort, Al Rayyan Stadium, Qatar Science & Technology Park, Al Khor Museum, Al Ghariya Beach, Al Wakrah Beach, Sealine Beach Resort, Zekreet Beach, Al Ruwais Port, Al Zubara Archaeological Site, Al Thakira Mangroves, Al Wakrah Souq, MIA Park, and Al Bidda Park.

","['Museum of Islamic Art', 'Souq Waqif', 'The Pearl-Qatar', 'Katara Cultural Village', 'Villaggio Mall', 'Aspire Park', 'Al Zubarah Fort', 'Doha Corniche', 'Msheireb Museums', 'Qatar National Museum', 'Sheikh Faisal Bin Qassim Al Thani Museum', 'Al Koot Fort', 'Barzan Towers', 'Mathaf: Arab Museum of Modern Art', 'Al Wakra Museum', 'Al Jassasiya Carvings', 'Al Wajba Fort', 'Al Rayyan Stadium', 'Qatar Science & Technology Park', 'Al Khor Museum', 'Al Ghariya Beach', 'Al Wakrah Beach', 'Sealine Beach Resort', 'Zekreet Beach', 'Al Ruwais Port', 'Al Zubara Archaeological Site', 'Al Thakira Mangroves', 'Al Wakrah Souq', 'MIA Park', 'Al Bidda Park']",17.0,17.0
18,"New York, New York Minute, London Eye, Paris Hotel, Berlin Wall, Sydney Opera House, Tokyo Tower, Beijing National Stadium, Rome Colosseum, Bangkok Palace, Moscow Red Square, Rio de Janeiro Carnival, Venice Beach, Amsterdam Tulip Garden, Munich Oktoberfest, Edinburgh Castle, Dublin Castle, Madrid Prado Museum, Havana Cigars, Montreal Bagels, Toronto Maple Leafs, Vancouver Aquarium, Cape Town Beach, Cairo Pyramids, Marrakech Medina, Nairobi Safari, Oslo Fjords, Stockholm Archipelago, Helsinki Sauna, Athens Parthenon, Istanbul Bosphorus Bridge, Mumbai Gateway of India, Delhi Red Fort, Bangalore Lal Bagh, Tokyo Shibuya Crossing, Seoul Gyeongbokgung Palace, Taipei 101 Tower, Beijing Forbidden City, Sydney Harbour Bridge, Shanghai Bund, Taipei National Palace Museum, Tokyo Disneyland, Paris Eiffel Tower, London Tower Bridge, New York Statue of Liberty, Los Angeles Hollywood Walk of Fame, Las Vegas Bellagio Fountains ","['New York', 'New York Minute', 'London Eye', 'Paris Hotel', 'Berlin Wall', 'Sydney Opera House', 'Tokyo Tower', 'Beijing National Stadium', 'Rome Colosseum', 'Bangkok Palace', 'Moscow Red Square', 'Rio de Janeiro Carnival', 'Venice Beach', 'Amsterdam Tulip Garden', 'Munich Oktoberfest', 'Edinburgh Castle', 'Dublin Castle', 'Madrid Prado Museum', 'Havana Cigars', 'Montreal Bagels', 'Toronto Maple Leafs', 'Vancouver Aquarium', 'Cape Town Beach', 'Cairo Pyramids', 'Marrakech Medina', 'Nairobi Safari', 'Oslo Fjords', 'Stockholm Archipelago', 'Helsinki Sauna', 'Athens Parthenon', 'Istanbul Bosphorus Bridge', 'Mumbai Gateway of India', 'Delhi Red Fort', 'Bangalore Lal Bagh', 'Tokyo Shibuya Crossing', 'Seoul Gyeongbokgung Palace', 'Taipei 101 Tower', 'Beijing Forbidden City', 'Sydney Harbour Bridge', 'Shanghai Bund', 'Taipei National Palace Museum', 'Tokyo Disneyland', 'Paris Eiffel Tower', 'London Tower Bridge', 'New York Statue of Liberty', 'Los Angeles Hollywood Walk of Fame', 'Las Vegas Bellagio Fountains']",18.0,18.0
19,"Delhi Haat, Chennai Central, Bangalore Palace, Hyderabad House, Jaipur Fort, Nagaland Emporium, Mumbai Central, Uttarakhand Bhawan, Kolkata Museum, Tamil Nadu House, Gujarat Bhawan, Chandigarh University, Manipur Bhawan, Goa Beach, Agra Fort, Kerala House, Punjab University, Sikkim House, Rajasthan Emporium, Jammu and Kashmir House, Darjeeling Tea, Pune Station, Andhra Pradesh Bhawan, Maharashtra Sadan, Bihar Bhawan, Haryana Bhawan, Karnataka University, Tamil Nadu Temple, Rajasthan Museum, Chhattisgarh Bhawan, Maharashtra Bhawan, Gujarat Emporium, Himachal Pradesh Bhawan, Delhi University, Punjab Bhawan, Uttar Pradesh Bhawan, Odisha Bhawan, Kolkata Bookstore, West Bengal Emporium, Kerala Emporium, Madhya Pradesh Bhawan, Goa Museum, Chandigarh Rock Garden, Assam House, Tamil Nadu Emporium, Rajasthan Palace, Karnataka Emporium, Mumbai Gateway, Andaman and Nicobar House ","['Delhi Haat', 'Chennai Central', 'Bangalore Palace', 'Hyderabad House', 'Jaipur Fort', 'Nagaland Emporium', 'Mumbai Central', 'Uttarakhand Bhawan', 'Kolkata Museum', 'Tamil Nadu House', 'Gujarat Bhawan', 'Chandigarh University', 'Manipur Bhawan', 'Goa Beach', 'Agra Fort', 'Kerala House', 'Punjab University', 'Sikkim House', 'Rajasthan Emporium', 'Jammu and Kashmir House', 'Darjeeling Tea', 'Pune Station', 'Andhra Pradesh Bhawan', 'Maharashtra Sadan', 'Bihar Bhawan', 'Haryana Bhawan', 'Karnataka University', 'Tamil Nadu Temple', 'Rajasthan Museum', 'Chhattisgarh Bhawan', 'Maharashtra Bhawan', 'Gujarat Emporium', 'Himachal Pradesh Bhawan', 'Delhi University', 'Punjab Bhawan', 'Uttar Pradesh Bhawan', 'Odisha Bhawan', 'Kolkata Bookstore', 'West Bengal Emporium', 'Kerala Emporium', 'Madhya Pradesh Bhawan', 'Goa Museum', 'Chandigarh Rock Garden', 'Assam House', 'Tamil Nadu Emporium', 'Rajasthan Palace', 'Karnataka Emporium', 'Mumbai Gateway', 'Andaman and Nicobar House']",19.0,19.0
